image_path,label,area,convex_hull_area,solidity,perimeter,width,height,longest_path,center_of_mass_x,center_of_mass_y,convex_hull_vertices
dataset_augment/Grape/Grape_Esca/image (126).JPG,1,24381.0,34851.0,0.6995782043556856,1479.3838995695114,205,223,1578,142.1217751527829,119.22168902013863,23
dataset_augment/Grape/Grape_Esca/image (1078).JPG,1,31150.0,39854.5,0.7815930447000966,1212.5483322143555,245,235,1783,133.598202247191,138.174253611557,20
dataset_augment/Grape/Grape_Esca/image (1097).JPG,1,26303.0,32805.5,0.8017862858362165,1112.0214208364487,200,217,1505,130.753260084401,141.99501957951566,20
dataset_augment/Grape/Grape_Esca/image (1280).JPG,1,25687.0,31759.5,0.8087973677167462,1220.9717617034912,203,228,1557,142.11204111028925,134.0617043640752,20
dataset_augment/Grape/Grape_Esca/image (448).JPG,1,25093.0,31371.0,0.7998788690191578,915.3940042257309,214,205,1614,129.3538437014307,152.6012832263978,17
dataset_augment/Grape/Grape_Esca/image (1146).JPG,1,26242.0,31103.0,0.8437128251294087,839.8549002408981,205,217,1451,128.13825165764806,143.02095876838655,21
dataset_augment/Grape/Grape_Esca/image (331).JPG,1,23626.0,30772.0,0.7677759001689848,1057.269113779068,190,245,1661,129.72344027766022,145.73939727418946,21
dataset_augment/Grape/Grape_Esca/image (761).JPG,1,21823.0,39447.0,0.553223312292443,2130.4793524742126,230,216,1934,132.0251569445081,102.1864546579297,17
dataset_augment/Grape/Grape_Esca/image (1003).JPG,1,27496.0,34373.5,0.7999185419000102,1061.6366448402405,231,200,1632,111.09503200465522,129.2954611579866,21
dataset_augment/Grape/Grape_Esca/image (274).JPG,1,35281.0,41816.0,0.8437201071360245,1020.9503531455994,240,235,1784,125.7759984127434,134.77098154814206,26
dataset_augment/Grape/Grape_Esca/image (624).JPG,1,27773.0,39975.5,0.6947505347025053,1168.3278152942657,231,235,2021,122.16026356533324,134.19544161595795,22
dataset_augment/Grape/Grape_Esca/image (809).JPG,1,32492.0,39314.0,0.8264740296077733,1108.004175901413,212,246,1704,119.62329188723378,145.05862981657023,26
dataset_augment/Grape/Grape_Esca/image (1238).JPG,1,28799.0,35251.0,0.8169697313551388,990.7665876150131,210,232,1537,118.99711795548457,136.7805479356922,22
dataset_augment/Grape/Grape_Esca/image (736).JPG,1,30021.0,36427.0,0.8241414335520356,965.2102386951447,245,207,1663,135.52023583491555,141.94826954465208,20
dataset_augment/Grape/Grape_Esca/image (1111).JPG,1,30320.0,37586.5,0.8066726085163556,1324.7320977449417,227,216,1604,136.71807387862796,145.31289577836412,29
dataset_augment/Grape/Grape_Esca/image (366).JPG,1,27965.0,32878.5,0.8505558343598401,897.8549002408981,209,211,1465,138.93162882174147,135.40747362774897,19
dataset_augment/Grape/Grape_Esca/image (673).JPG,1,28611.0,33036.0,0.8660552124954595,926.0386657714844,195,228,1490,119.19565901226801,124.81297403096711,20
dataset_augment/Grape/Grape_Esca/image (389).JPG,1,34950.0,41544.5,0.8412665936525894,1192.104681134224,239,223,1733,130.19321888412017,121.649556509299,24
dataset_augment/Grape/Grape_Esca/image (1054).JPG,1,27442.0,32728.0,0.8384869225128331,972.8254626989365,180,239,1669,125.0948910429269,157.49220173456746,20
dataset_augment/Grape/Grape_Esca/image (223).JPG,1,28909.0,32657.5,0.8852177907065758,862.9259679317474,221,214,1516,132.89013801930196,131.60742329378394,25
dataset_augment/Grape/Grape_Esca/image (409).JPG,1,29535.0,33918.5,0.8707637425004053,881.5533845424652,203,239,1603,135.22590147282884,146.19404096834265,23
dataset_augment/Grape/Grape_Esca/image (370).JPG,1,33027.0,44524.5,0.7417713842940403,1554.5971026420593,250,240,1727,117.77082387137796,143.61101522996336,20
dataset_augment/Grape/Grape_Esca/image (1107).JPG,1,26083.0,37692.0,0.6920036081927199,1295.8483710289001,211,236,2037,128.93739217114594,137.59299160372657,18
dataset_augment/Grape/Grape_Esca/image (720).JPG,1,23562.0,31386.5,0.7507049209054848,1234.9331082105637,210,205,1434,130.53475935828877,137.53501400560225,22
dataset_augment/Grape/Grape_Esca/image (235).JPG,1,24957.0,29580.0,0.8437119675456389,853.5117543935776,198,192,1433,132.39339664222462,126.7814240493649,19
dataset_augment/Grape/Grape_Esca/image (1042).JPG,1,26030.0,34425.0,0.7561365286855483,1044.3229365348816,221,230,1593,131.2747214752209,129.26550134460237,19
dataset_augment/Grape/Grape_Esca/image (665).JPG,1,29355.0,35537.0,0.8260404648676027,923.3523740768433,233,208,1627,127.5446772270482,134.71316641117357,23
dataset_augment/Grape/Grape_Esca/image (1296).JPG,1,30972.0,36525.5,0.8479555379118698,1058.5067020654678,213,235,1602,130.395260235051,137.92251065478496,23
dataset_augment/Grape/Grape_Esca/image (848).JPG,1,34500.0,40879.0,0.8439541084664498,1064.6072072982788,241,209,1786,128.63095652173914,120.70689855072463,25
dataset_augment/Grape/Grape_Esca/image (1279).JPG,1,30605.0,39242.5,0.7798942473084028,1179.0336134433746,226,224,1693,136.93608887436693,128.72671132167946,18
dataset_augment/Grape/Grape_Esca/image (777).JPG,1,28360.0,34087.5,0.831976530986432,916.4234417676926,205,211,1502,123.51227080394922,136.57415373765866,22
dataset_augment/Grape/Grape_Esca/image (327).JPG,1,36347.0,45339.5,0.8016630090759713,1390.2295715808868,247,251,1783,122.07425647233609,141.81858200126558,17
dataset_augment/Grape/Grape_Esca/image (1150).JPG,1,31122.0,34981.0,0.889682970755553,1055.4528793096542,207,214,1657,114.17116509221772,161.90097037465458,21
dataset_augment/Grape/Grape_Esca/image (632).JPG,1,30881.0,37720.5,0.818679497885765,1201.803165435791,244,203,1723,125.46248502315339,132.04335999481881,26
dataset_augment/Grape/Grape_Esca/image (262).JPG,1,22521.0,31703.0,0.7103744125161656,1494.638732790947,215,199,1619,133.96794103281383,129.58065805248435,20
dataset_augment/Grape/Grape_Esca/image (1015).JPG,1,23363.0,28616.5,0.816417102021561,1066.3645666837692,180,222,1485,128.94161708684672,137.3482429482515,21
dataset_augment/Grape/Grape_Esca/image (798).JPG,1,24530.0,33395.0,0.7345410989669112,1246.4894571304321,215,201,1658,120.48781084386465,148.56025275173258,17
dataset_augment/Grape/Grape_Esca/image (510).JPG,1,26986.0,36853.5,0.7322506681861967,1458.9574934244156,226,212,1550,115.42051434076929,137.33602608760097,18
dataset_augment/Grape/Grape_Esca/image (1337).JPG,1,32570.0,39802.5,0.8182903083977137,1057.4356343746185,214,243,1680,130.88808719680688,145.41304881793062,21
dataset_augment/Grape/Grape_Esca/image (140).JPG,1,53474.0,61917.0,0.863640034239385,1686.0315254926682,256,256,2268,128.0493697871863,113.56679881811722,6
dataset_augment/Grape/Grape_Esca/image (843).JPG,1,31435.0,36850.5,0.8530413427226224,934.3229365348816,232,221,1589,120.53513599491014,144.3771592174328,23
dataset_augment/Grape/Grape_Esca/image (906).JPG,1,30178.0,43547.0,0.6929983695776977,1289.594146847725,232,231,2026,132.28577109152363,133.48174166611437,21
dataset_augment/Grape/Grape_Esca/image (455).JPG,1,29296.0,35334.0,0.8291164317654384,933.5950146913528,222,213,1551,131.83909066084107,133.12909612233753,24
dataset_augment/Grape/Grape_Esca/image (16).JPG,1,30277.0,39062.0,0.7751011212943526,1364.9331082105637,217,243,1584,130.33170393367902,130.29296165406083,19
dataset_augment/Grape/Grape_Esca/image (1272).JPG,1,28405.0,37710.0,0.7532484752055157,1928.7300153970718,233,243,1837,123.62925541277944,140.27995071290266,16
dataset_augment/Grape/Grape_Esca/image (286).JPG,1,29460.0,33910.0,0.8687702742553819,923.6122596263885,188,230,1607,129.9865241004752,154.0102851323829,20
dataset_augment/Grape/Grape_Esca/image (269).JPG,1,26877.0,32152.0,0.8359355561084847,1005.1513636112213,240,184,1563,126.36689362652082,135.8327566320646,31
dataset_augment/Grape/Grape_Esca/image (793).JPG,1,29597.0,34282.0,0.8633393617641911,874.7249574661255,214,211,1584,135.02942865830997,131.77811940399366,26
dataset_augment/Grape/Grape_Esca/image (639).JPG,1,27537.0,34112.5,0.8072407475265665,1038.6488374471664,226,206,1536,132.14300758978828,126.28692304898864,20
dataset_augment/Grape/Grape_Esca/image (814).JPG,1,27886.0,32271.0,0.8641194880852778,874.8254626989365,222,201,1394,131.30298357598795,136.8569174496163,26
dataset_augment/Grape/Grape_Esca/image (1360).JPG,1,27262.0,40057.0,0.6805801732531143,1425.8451937437057,218,226,1938,118.1354999633189,122.00022008656738,22
dataset_augment/Grape/Grape_Esca/image (117).JPG,1,28497.0,34693.5,0.8213930563362013,1216.3473217487335,199,231,1585,127.96845281959504,138.8877776608064,27
dataset_augment/Grape/Grape_Esca/image (547).JPG,1,31636.0,37419.5,0.8454415478560644,916.180801153183,225,213,1623,123.09438614236946,130.53179921608293,21
dataset_augment/Grape/Grape_Esca/image (1225).JPG,1,28565.0,34909.5,0.8182586401982268,1023.3940042257309,202,237,1366,130.9130054262209,140.49998249606162,24
dataset_augment/Grape/Grape_Esca/image (41).JPG,1,30783.0,37542.0,0.8199616429598849,1539.745962381363,213,245,1719,128.35925673261215,142.36711821459897,22
dataset_augment/Grape/Grape_Esca/image (402).JPG,1,28874.0,34291.0,0.8420285206030736,938.7665876150131,231,201,1570,129.18203227817415,134.9522754034772,22
dataset_augment/Grape/Grape_Esca/image (951).JPG,1,29309.0,35145.5,0.8339332204691924,977.8376553058624,236,203,1678,122.79525060561602,135.16111092155992,20
dataset_augment/Grape/Grape_Esca/image (681).JPG,1,24335.0,31260.0,0.7784708893154191,1302.9747383594513,195,228,1625,141.83143620299978,141.64442161495788,22
dataset_augment/Grape/Grape_Esca/image (394).JPG,1,23614.0,27471.5,0.8595817483573885,777.7127648591995,188,199,1377,127.56585076649445,139.3539849241975,19
dataset_augment/Grape/Grape_Esca/image (1049).JPG,1,33862.0,41843.5,0.8092535280270532,1181.1097334623337,231,233,1793,146.52285748036147,147.17122438131238,16
dataset_augment/Grape/Grape_Esca/image (551).JPG,1,34197.0,39688.0,0.8616458375327555,1013.4356343746185,221,225,1740,122.491534345118,124.56174518232594,31
dataset_augment/Grape/Grape_Esca/image (101).JPG,1,30848.0,38644.0,0.7982610495807887,1075.0092282295227,228,232,1552,124.69557183609959,129.78034232365144,27
dataset_augment/Grape/Grape_Esca/image (1376).JPG,1,25848.0,33825.0,0.7641685144124168,1218.205186367035,233,199,1551,127.85596564531104,129.5198081089446,21
dataset_augment/Grape/Grape_Esca/image (802).JPG,1,28739.0,33509.0,0.8576501835327822,1050.6244522333145,201,218,1487,133.52075576742405,138.2215804307735,23
dataset_augment/Grape/Grape_Esca/image (947).JPG,1,32488.0,41646.5,0.7800895633486608,1407.4011445045471,251,216,1681,127.57765944348682,124.56956414676188,23
dataset_augment/Grape/Grape_Esca/image (414).JPG,1,29103.0,35060.5,0.8300794341210194,964.080295920372,237,204,1614,118.72542349585953,130.5962615537917,22
dataset_augment/Grape/Grape_Esca/image (57).JPG,1,34001.0,39961.5,0.8508439372896413,1066.6488374471664,239,227,1616,125.18549454427811,139.00035293079614,24
dataset_augment/Grape/Grape_Esca/image (1233).JPG,1,26143.0,31828.5,0.8213707840457452,942.1980460882187,188,245,1627,134.74761886547068,138.83972765176148,18
dataset_augment/Grape/Grape_Esca/image (697).JPG,1,32230.0,40378.5,0.7981970603167527,1139.778780221939,223,247,1710,129.0796152652808,139.16323301272107,17
dataset_augment/Grape/Grape_Esca/image (228).JPG,1,25778.0,32950.5,0.7823250026554984,955.2518688440323,215,220,1496,129.12545581503608,144.58305531848865,16
dataset_augment/Grape/Grape_Esca/image (678).JPG,1,27271.0,35606.5,0.7658994846446576,1242.205186367035,243,218,1675,110.16321367019911,155.97587180521433,22
dataset_augment/Grape/Grape_Esca/image (382).JPG,1,25615.0,32691.0,0.7835489890183842,1509.7233222723007,215,215,1489,121.30821784110873,138.88471598672652,28
dataset_augment/Grape/Grape_Esca/image (855).JPG,1,31531.0,37944.0,0.8309877714526671,964.6660823822021,226,226,1588,128.94703625003964,136.43817195775586,23
dataset_augment/Grape/Grape_Esca/image (156).JPG,1,29073.0,34856.5,0.8340768579748397,950.5239470005035,206,239,1641,125.38100643208475,135.4326350909779,21
dataset_augment/Grape/Grape_Esca/image (1321).JPG,1,34992.0,41926.5,0.8346034131158098,1176.4894571304321,246,211,1691,130.86571216278006,135.32618884316415,23
dataset_augment/Grape/Grape_Esca/image (506).JPG,1,37187.0,44694.5,0.832026311962322,1259.5950146913528,236,236,1874,139.84268696049693,137.3655578562401,21
dataset_augment/Grape/Grape_Esca/image (1264).JPG,1,29273.0,34479.5,0.8489972302382575,913.068103313446,238,192,1689,129.65575786560996,128.8989854131794,24
dataset_augment/Grape/Grape_Esca/image (443).JPG,1,28849.0,34676.5,0.8319467074243364,926.6660823822021,227,209,1597,125.98835314915596,138.84384207424867,24
dataset_augment/Grape/Grape_Esca/image (910).JPG,1,32753.0,39756.0,0.8238504879766576,1215.678274989128,232,238,1611,122.48395566818307,144.72170488199555,21
dataset_augment/Grape/Grape_Esca/image (290).JPG,1,27212.0,31820.0,0.8551854179761157,831.269113779068,223,201,1490,128.17341613993827,140.64769219462002,21
dataset_augment/Grape/Grape_Esca/image (785).JPG,1,28840.0,36443.5,0.7913619712705969,1116.5067020654678,224,220,1506,125.46057558945908,135.5471914008322,21
dataset_augment/Grape/Grape_Esca/image (1008).JPG,1,25399.0,30878.0,0.822559751279228,934.8843377828598,178,241,1621,132.24398598370016,137.6810898066853,18
dataset_augment/Grape/Grape_Esca/image (592).JPG,1,25283.0,28844.0,0.8765427818610456,785.269113779068,183,222,1499,129.3314875608116,146.36886445437645,24
dataset_augment/Grape/Grape_Esca/image (438).JPG,1,30640.0,36638.0,0.8362901905125826,942.4823168516159,235,222,1633,128.0482049608355,142.74977154046996,26
dataset_augment/Grape/Grape_Esca/image (984).JPG,1,38739.0,43980.5,0.8808221825581792,1111.5361396074295,234,244,1589,130.07338857482125,138.53695242520456,26
dataset_augment/Grape/Grape_Esca/image (94).JPG,1,25723.0,30165.5,0.8527291110705939,841.269113779068,205,204,1519,123.82439839832057,138.00929129572756,25
dataset_augment/Grape/Grape_Esca/image (654).JPG,1,23643.0,27136.5,0.8712619534575203,809.369619011879,177,215,1468,128.67449139280126,142.47675844858944,20
dataset_augment/Grape/Grape_Esca/image (204).JPG,1,33342.0,42285.5,0.7884972390062788,1300.5828220844269,229,232,1968,118.92846859816447,116.80849979005458,24
dataset_augment/Grape/Grape_Esca/image (1073).JPG,1,24750.0,31602.5,0.7831658887746222,1107.87928545475,191,242,1648,137.30395959595958,152.3920808080808,19
dataset_augment/Grape/Grape_Esca/image (711).JPG,1,28831.0,33087.0,0.8713694200139027,889.6538897752762,207,215,1503,126.88637230758559,137.74111199750268,22
dataset_augment/Grape/Grape_Esca/image (341).JPG,1,30001.0,36298.0,0.8265193674582622,1138.991983294487,234,223,1721,119.6495116829439,125.37545415152829,22
dataset_augment/Grape/Grape_Esca/image (1136).JPG,1,31390.0,37222.5,0.843307139498959,986.8670928478241,224,215,1570,129.41656578528193,128.07359031538707,27
dataset_augment/Grape/Grape_Esca/image (896).JPG,1,27057.0,33455.5,0.8087459461075159,1078.4650719165802,218,239,1495,122.1588498355324,138.28037106848504,25
dataset_augment/Grape/Grape_Esca/image (195).JPG,1,18600.0,26486.0,0.7022577965717738,1317.4427746534348,157,211,1523,137.60451612903225,134.96274193548388,13
dataset_augment/Grape/Grape_Esca/image (1248).JPG,1,28779.0,34664.5,0.8302153499978364,1000.3645666837692,233,202,1556,136.22655408457555,121.40307168421418,22
dataset_augment/Grape/Grape_Esca/image (480).JPG,1,30723.0,36071.0,0.8517368523190375,1009.2346239089966,216,229,1591,123.605051590014,149.08296715815513,21
dataset_augment/Grape/Grape_Esca/image (879).JPG,1,32258.0,37975.0,0.8494535878867676,992.8670928478241,238,221,1621,122.59058218116436,132.78448756897515,23
dataset_augment/Grape/Grape_Esca/image (253).JPG,1,30410.0,38473.5,0.79041418118965,1244.3889518976212,222,228,1628,124.3705688918119,147.3178888523512,16
dataset_augment/Grape/Grape_Esca/image (1024).JPG,1,26187.0,34391.5,0.7614381460535307,1440.8848440647125,229,210,1435,132.81662657043572,142.64207431168137,21
dataset_augment/Grape/Grape_Esca/image (603).JPG,1,27056.0,34160.0,0.7920374707259953,1242.5483322143555,217,218,1531,138.43609550561797,132.72446037847428,22
dataset_augment/Grape/Grape_Esca/image (316).JPG,1,32731.0,39205.5,0.8348573541977529,1068.2224313020706,240,218,1674,129.11985579420121,131.97729980752192,26
dataset_augment/Grape/Grape_Esca/image (1161).JPG,1,32204.0,39897.0,0.8071784845978395,978.4650719165802,233,241,1670,137.9683579679543,136.72559309402558,22
dataset_augment/Grape/Grape_Esca/image (746).JPG,1,28894.0,33358.5,0.8661660446362996,865.8549002408981,227,200,1653,126.24832145082024,141.12573544680558,21
dataset_augment/Grape/Grape_Esca/image (479).JPG,1,34570.0,40755.0,0.8482394798184272,1117.678274989128,247,225,1804,129.56091987272202,142.91295921319062,26
dataset_augment/Grape/Grape_Esca/image (183).JPG,1,25003.0,33316.5,0.7504689868383534,1405.8864257335663,195,238,1632,116.96880374355078,141.29020517537896,22
dataset_augment/Grape/Grape_Esca/image (880).JPG,1,30006.0,36030.5,0.8327944380455448,1006.8670928478241,211,237,1594,123.46847297207225,140.65576884623076,21
dataset_augment/Grape/Grape_Esca/image (496).JPG,1,32056.0,38863.0,0.8248462547924761,1086.7493426799774,229,232,1724,128.76594085350635,141.34770401796857,24
dataset_augment/Grape/Grape_Esca/image (1198).JPG,1,26631.0,31696.0,0.8402006562342251,881.9970356225967,195,230,1592,140.6220945514626,141.90788930194134,19
dataset_augment/Grape/Grape_Esca/image (615).JPG,1,32182.0,39853.5,0.8075074962048503,1088.9503531455994,226,228,1714,124.45317258094587,129.67643403144615,20
dataset_augment/Grape/Grape_Esca/image (1032).JPG,1,24750.0,34622.5,0.7148530579825259,1804.6803629398346,212,224,1538,137.31866666666667,147.3590303030303,21
dataset_augment/Grape/Grape_Esca/image (245).JPG,1,28313.0,35786.0,0.7911753199575253,1222.3056915998459,217,208,1629,126.4477801716526,130.86568007629003,19
dataset_augment/Grape/Grape_Esca/image (750).JPG,1,28715.0,37434.0,0.7670834001175402,1267.7199051380157,222,244,1678,139.70203726275466,153.18749782343724,17
dataset_augment/Grape/Grape_Esca/image (1177).JPG,1,32335.0,36211.0,0.8929607025489492,861.6122596263885,230,198,1590,125.6152466367713,112.88690273697232,29
dataset_augment/Grape/Grape_Esca/image (300).JPG,1,32701.0,41542.5,0.7871697659023891,1195.3178842067719,228,234,1704,133.35518791474266,135.0636677777438,22
